X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.081830056038,33.9343399669032,71177,DOE Private Schools,19647176964548,Education,Private and Charter Schools,,,St. Pius X Parish School,10855 Pioneer Boulevard,,Santa Fe Springs,CA,,562-864-4818,,,,80123,"Religious, Coeducational, K-8",90670,http://egis3.lacounty.gov/lms/?p=80123,publish,33.93434,-118.08183,2015/11/16 18:53:23+00,school-9060@la-archdiocese.org,,6536848.10236414,1798495.38524131
-118.290180055943,33.9762599671308,71178,DOE Private Schools,19647336964563,Education,Private and Charter Schools,,,St. Raphael Elementary School,924 West 70th Street,,Los Angeles,CA,,323-751-2774,,,,80124,"Religious, Coeducational, K-8",90044,http://egis3.lacounty.gov/lms/?p=80124,publish,33.97626,-118.29018,2015/11/16 18:53:23+00,straphaella@aol.com,,6473691.57841498,1813867.8666354
-118.148990056281,33.9279199667985,71179,DOE Private Schools,19644516964571,Education,Private and Charter Schools,,,St. Raymond Elementary School,12320 Paramount Boulevard,,Downey,CA,,562-862-3210,,,,80125,"Religious, Coeducational, K-8",90242,http://egis3.lacounty.gov/lms/?p=80125,publish,33.92792,-118.14899,2015/11/16 18:53:23+00,mnuno@la-archdiocese.org,,6516472.40492664,1796182.39577281
-118.052280056802,34.1674299666843,71180,DOE Private Schools,19648816964589,Education,Private and Charter Schools,,,St. Rita Catholic School,322 North Baldwin Avenue,,Sierra Madre,CA,,626-355-6114,,,,80126,"Religious, Coeducational, K-8",91024,http://egis3.lacounty.gov/lms/?p=80126,publish,34.16743,-118.05228,2015/11/16 18:53:23+00,admin@st-rita.org,,6545855.88257688,1883315.44197881
-118.305550056527,34.184809966183,71181,DOE Private Schools,19643376964597,Education,Private and Charter Schools,,,St. Robert Bellarmine Elementary School,154 North 5th Street,,Burbank,CA,,818-842-5033,,,,80127,"Religious, Coeducational, K-8",91501,http://egis3.lacounty.gov/lms/?p=80127,publish,34.18481,-118.30555,2015/11/16 18:53:23+00,melissa.ronan@srbburbankschool.com,,6469262.31233914,1889776.67282273
-118.187550056028,33.9850499672641,71182,DOE Private Schools,19647336964605,Education,Private and Charter Schools,,,St. Rose of Lima Catholic,4422 East 60th Street,,Maywood,CA,,323-560-3376,,,,80128,"Religious, Coeducational, K-8",90270,http://egis3.lacounty.gov/lms/?p=80128,publish,33.98505,-118.18755,2015/11/16 18:53:23+00,vmacias@sroflimaschool.org,,6504813.56439923,1816992.78492622
-117.934100056546,34.0498599670799,71183,DOE Private Schools,19734456140040,Education,Private and Charter Schools,,,St. Stephen Academy,1718 North Walnut Avenue,,La Puente,CA,,626-918-9476,,,,80129,"Religious, Coeducational, K-8",91744,http://egis3.lacounty.gov/lms/?p=80129,publish,34.04986,-117.9341,2015/11/16 18:53:23+00,ssaprincipal1@gmail.com,,6581632.80642971,1840531.95372707
-118.125550057115,34.0618399667146,71184,DOE Private Schools,19757136964621,Education,Private and Charter Schools,,,St. Stephen Martyr,119 South Ramona Avenue,,Monterey Park,CA,,626-573-1716,,,,80130,"Religious, Coeducational, K-8",91754,http://egis3.lacounty.gov/lms/?p=80130,publish,34.06184,-118.12555,2015/11/16 18:53:23+00,mahonststephen@yahoo.com,,6523644.08054389,1844908.90921198
-118.259290056065,34.0923499664957,71185,DOE Private Schools,19647336964639,Education,Private and Charter Schools,,,St. Teresa of Avila Elementary School,2215 Fargo Street,,Los Angeles,CA,,323-662-3777,,,,80131,"Religious, Coeducational, K-8",90039,http://egis3.lacounty.gov/lms/?p=80131,publish,34.09235,-118.25929,2015/11/16 18:53:23+00,stapanthers@gmail.com,,6483165.97514856,1856089.58271673
-117.862190056968,34.1253599669364,71186,DOE Private Schools,30665066140594,Education,Private and Charter Schools,,,St. Theophan Academy,213 East Mauna Loa Avenue,,Glendora,CA,,714-795-7371,,,,80132,"Religious, Coeducational, 1-8",91740,http://egis3.lacounty.gov/lms/?p=80132,publish,34.12536,-117.86219,2015/11/16 18:53:23+00,sttheophanacademyca@gmail.com,,6603378.15631163,1868029.88068648
-118.119410056325,34.106029966901,71187,DOE Private Schools,19757136964647,Education,Private and Charter Schools,,,St. Therese School,1106 East Alhambra Road,,Alhambra,CA,,626-289-3364,,,,80133,"Religious, Coeducational, K-8",91801,http://egis3.lacounty.gov/lms/?p=80133,publish,34.10603,-118.11941,2015/11/16 18:53:23+00,lcanzano@stthereseschoolalhambra.org,,6525522.8500803,1860988.21071473
-118.147180056456,34.0641599666111,71188,DOE Private Schools,19757136964670,Education,Private and Charter Schools,,,St. Thomas More Catholic Elementary School,2510 South Fremont Avenue,,Alhambra,CA,,626-284-5778,,,,80134,"Religious, Coeducational, K-8",91803,http://egis3.lacounty.gov/lms/?p=80134,publish,34.06416,-118.14718,2015/11/16 18:53:23+00,stthomasmore@earthlink.net,,6517094.08478564,1845762.08827989
-118.418900055827,34.045539966632,71189,DOE Private Schools,19647336964688,Education,Private and Charter Schools,,,St. Timothy School,10479 West Pico Boulevard,,Los Angeles,CA,,310-474-1811,,,,80135,"Religious, Coeducational, K-8",90064,http://egis3.lacounty.gov/lms/?p=80135,publish,34.04554,-118.4189,2015/11/16 18:53:23+00,lrandle@sttimothy.org,,6434770.63197881,1839217.69487265
-118.249170056777,34.0274299670653,71190,DOE Private Schools,19647336964696,Education,Private and Charter Schools,,,St. Turibius Elementary School,1524 Essex Street,,Los Angeles,CA,,213-749-8894,,,,80136,"Religious, Coeducational, K-8",90021,http://egis3.lacounty.gov/lms/?p=80136,publish,34.02743,-118.24917,2015/11/16 18:53:23+00,school-8500@la-archdiocese.org,,6486171.40253663,1832456.26285748
-118.275140056315,34.0300699664867,71191,DOE Private Schools,19647336964720,Education,Private and Charter Schools,,,St. Vincent Elementary School School,2333 South Figueroa,,Los Angeles,CA,,213-748-5367,,,,80137,"Religious, Coeducational, K-8",90007,http://egis3.lacounty.gov/lms/?p=80137,publish,34.03007,-118.27514,2015/11/16 18:53:23+00,principal@stvincentschool.net,,6478305.09773122,1833437.52992381
-118.292930056192,33.9591299667177,71192,DOE Private Schools,19647336964381,Education,Private and Charter Schools,,,St.Michael Elementary School,1027 West 87th Street,,Los Angeles,CA,,323-752-6101,,,,80138,"Religious, Coeducational, K-8",90044,http://egis3.lacounty.gov/lms/?p=80138,publish,33.95913,-118.29293,2015/11/16 18:53:23+00,principal@stmichaelguardians.org,,6472839.65000072,1807636.33907223
-118.288620056958,34.7823499653727,71193,DOE Private Schools,19642466143119,Education,Private and Charter Schools,,,Star Academy,"8819 West Avenue, C-10",,Lancaster,CA,,661-940-5771,,,,80139,"Religious, Coeducational, K-12",93536,http://egis3.lacounty.gov/lms/?p=80139,publish,34.78235,-118.28862,2015/11/16 18:53:23+00,staracademy2015@gmail.com,,6475006.85826471,2107219.68675473
-118.276120056445,34.0325599667551,71194,DOE Private Schools,19647337046717,Education,Private and Charter Schools,,,Star Christian,2120 Estrella Avenue,,Los Angeles,CA,,213-746-6900,,,,80140,"Religious, Coeducational, K-6",90007,http://egis3.lacounty.gov/lms/?p=80140,publish,34.03256,-118.27612,2015/11/16 18:53:23+00,starschool@att.net,,6478010.65540671,1834344.50120698
-118.38402005592,34.0515599668657,71195,DOE Private Schools,19644446205520,Education,Private and Charter Schools,,,STAR Prep Academy,1518 South Robertson Boulevard,,Los Angeles,CA,,310-842-8808,,,,80141,"Non-religious, Coeducational, 6-12",90035,http://egis3.lacounty.gov/lms/?p=80141,publish,34.05156,-118.38402,2015/11/16 18:53:23+00,staracademy@starinc.org,,6445345.33950388,1841366.27325265
-118.373820056181,33.9610699668742,71196,DOE Private Schools,19646346133904,Education,Private and Charter Schools,,,Sterling West - Los Angeles Campus,207 Hindry Avenue,,Inglewood,CA,,310-665-0902,,,,80142,"Religious, Coeducational, 5-12",90301,http://egis3.lacounty.gov/lms/?p=80142,publish,33.96107,-118.37382,2015/11/16 18:53:23+00,lorinda.macpherson@sterlinged.org,,6448312.57832006,1808423.6964214
-118.269980055784,33.7784399670763,71197,DOE Private Schools,19647336964506,Education,Private and Charter Schools,,,Sts. Peter and St. Paul,706 Bay View,,Wilmington,CA,,310-834-5574,,,,80143,"Religious, Coeducational, K-8",90744,http://egis3.lacounty.gov/lms/?p=80143,publish,33.77844,-118.26998,2015/11/16 18:53:23+00,spp_school@yahoo.com,,6479622.5777078,1741859.54280455
-118.192300056431,33.8415599672536,71198,DOE Private Schools,19647256148977,Education,Private and Charter Schools,,,Success Work College Preparatory Academy,"4647 Long Baech Boulevard, Suite D5",,Long Beach,CA,,562-988-5889,,,,80144,"Non-religious, Coeducational, K-8",90805,http://egis3.lacounty.gov/lms/?p=80144,publish,33.84156,-118.1923,2015/11/16 18:53:23+00,vjingles@yahoo.com,,6503273.68001181,1764776.28502873
-118.414050056051,34.1883199662595,71199,DOE Private Schools,19647337093487,Education,Private and Charter Schools,,,Summit View,6455 Coldwater Canyon Avenue,,Valley Glen,CA,,818-623-6300,,,,80145,"Non-religious, Coeducational, 2-12",91606,http://egis3.lacounty.gov/lms/?p=80145,publish,34.18832,-118.41405,2015/11/16 18:53:23+00,astuder@thehelpgroup.org,,6436453.89304797,1891171.46990189
-118.424880055985,33.9978699664992,71200,DOE Private Schools,19644447102890,Education,Private and Charter Schools,,,Summit View–Westside,12101 West Washington Boulevard,,Los Angeles,CA,,310-751-1100,,,,80146,"Non-religious, Coeducational, 2-12",90066,http://egis3.lacounty.gov/lms/?p=80146,publish,33.99787,-118.42488,2015/11/16 18:53:23+00,kborzell@thehelpgroup.org,,6432885.7597643,1821877.38473706
-118.421730056551,34.3097499663964,71201,DOE Private Schools,19647337012933,Education,Private and Charter Schools,,,Sunland Christian School,13216 Leach Street,,Sylmar,CA,,818-523-6791,,,,80147,"Religious, Coeducational, K-12",91342,http://egis3.lacounty.gov/lms/?p=80147,publish,34.30975,-118.42173,2015/11/16 18:53:23+00,scsandche@aol.com,,6434316.7352488,1935371.32507156
-118.419370055915,34.1719099665348,71202,DOE Private Schools,19647337102239,Education,Private and Charter Schools,,,Sunrise,13130 Burbank Boulevard,,Sherman Oaks,CA,,818-781-0360,,,,80148,"Non-religious, Coeducational, K-12",91401,http://egis3.lacounty.gov/lms/?p=80148,publish,34.17191,-118.41937,2015/11/16 18:53:23+00,skaples@thehelpgroup.org,,6434820.1200688,1885206.29548056
-118.089760057018,34.0646499668555,71203,DOE Private Schools,19649316131569,Education,Private and Charter Schools,,,Sunshine Educational Center,3107 North Gladys Avenue,,Rosemead,CA,,626-573-8485,,,,80149,"Non-religious, Coeducational, K-K",91770,http://egis3.lacounty.gov/lms/?p=80149,publish,34.06465,-118.08976,2015/11/16 18:53:23+00,amy@sunshineeducenter.com,,6534484.96962322,1845919.9127674
-118.217220056378,33.91725996727,71204,DOE Private Schools,19647747105182,Education,Private and Charter Schools,,,Sunshine Pre-School and kindergarten,12070 Santa Fe Avenue,,Lynwood,CA,,310-762-2558,,,,80150,", Coeducational, K-K",90262,http://egis3.lacounty.gov/lms/?p=80150,publish,33.91726,-118.21722,2015/11/16 18:53:23+00,yolandalp@aol.com,,6495765.64942423,1792340.69348247
-117.745770057956,34.0673999674844,71205,DOE Private Schools,19649076147888,Education,Private and Charter Schools,,,Sweeney Academy,406 East Alvarado Street,,Pomona,CA,,909-744-0341,,,,80151,"Non-religious, Coeducational, 1-12",91767,http://egis3.lacounty.gov/lms/?p=80151,publish,34.0674,-117.74577,2015/11/16 18:53:23+00,josiemoon7@gmail.com,,6638665.65004097,1847005.92765573
-118.322150055652,33.8448099672454,71206,DOE Private Schools,19650606936025,Education,Private and Charter Schools,,,Switzer Learning Center,2201 Amapola Court,,Torrance,CA,,310-328-3611,,,,80152,"Non-religious, Coeducational, 3-12",90501,http://egis3.lacounty.gov/lms/?p=80152,publish,33.84481,-118.32215,2015/11/16 18:53:23+00,rfoo@switzercenter.org,,6463845.41339606,1766059.94256639
-118.328700056157,34.0927399666223,71207,DOE Private Schools,19647336932743,Education,Private and Charter Schools,,,T.C.A. Arshag Dickranian School,1200 North Cahuenga Boulevard,,Los Angeles,CA,,323-461-4377,,,,80153,"Non-religious, Coeducational, K-12",90038,http://egis3.lacounty.gov/lms/?p=80153,publish,34.09274,-118.3287,2015/11/16 18:53:23+00,office@dickranianschool.org,,6462151.47616714,1856292.97469839
-118.118760056424,34.1684599671217,71208,DOE Private Schools,19648816146161,Education,Private and Charter Schools,,,Tabernacle Of David Christian Academy,1536 East Washington Ave,,Pasadena,CA,,626-765-5105,,,,80154,"Religious, Coeducational, K-6",91004,http://egis3.lacounty.gov/lms/?p=80154,publish,34.16846,-118.11876,2015/11/16 18:53:23+00,admin@tdcapasadena.org,,6525746.45790081,1883707.38607681
-118.066400056676,34.068009966621,71209,DOE Private Schools,19645016131460,Education,Private and Charter Schools,,,Telstar Montessori Childcare Center,9320 Telstar Montessori Childcare Center,,El Monte,CA,,626-312-6389,,,,80155,"Non-religious, Coeducational, K-1",91731,http://egis3.lacounty.gov/lms/?p=80155,publish,34.06801,-118.0664,2015/11/16 18:53:23+00,kstepmontessori@gmail.com,,6541560.75369997,1847137.1855953
-118.385260056521,34.0718499668788,71210,DOE Private Schools,19643116995377,Education,Private and Charter Schools,,,Temple Emanuel Academy Day School,8844 Burton Way,,Beverly Hills,CA,,310-288-3737,,,,80156,"Religious, Coeducational, K-4",90211,http://egis3.lacounty.gov/lms/?p=80156,publish,34.07185,-118.38526,2015/11/16 18:53:23+00,teadsinfo@tebh.org,,6444998.02851872,1848751.57869197
-118.415200055784,34.0474699665537,71211,DOE Private Schools,19647336986814,Education,Private and Charter Schools,,,Temple Isaiah Preschool and Kindergarten,10345 West Pico Blvd,,Los Angeles,CA,,310-553-3552,,,,80157,"Religious, Coeducational, K-K",90064,http://egis3.lacounty.gov/lms/?p=80157,publish,34.04747,-118.4152,2015/11/16 18:53:23+00,tamar@templeisaiah.com,,6435894.38826147,1839915.40312289
-118.349140056291,34.1014399665203,71212,DOE Private Schools,19647337021496,Education,Private and Charter Schools,,,Temple Israel of Hollywood Day,7300 Hollywood Boulevard,,Los Angeles,CA,,323-876-8330,,,,80158,"Religious, Coeducational, K-6",90046,http://egis3.lacounty.gov/lms/?p=80158,publish,34.10144,-118.34914,2015/11/16 18:53:23+00,rebekah@tioh.org,,6455973.98097622,1859479.91484681
-118.396220056417,34.2372399667357,71213,DOE Private Schools,19647336149942,Education,Private and Charter Schools,,,Teri's Homeschool,"12100 Sheldon Avenue, Apartment 411",,Sun Valley,CA,,818-220-8978,,,,80159,"Non-religious, Coeducational, K-12",91352,http://egis3.lacounty.gov/lms/?p=80159,publish,34.23724,-118.39622,2015/11/16 18:53:23+00,tericastello@yahoo.com,,6441916.16329138,1908952.47108522
-118.53224005632,34.1674399666356,71214,DOE Private Schools,19647336146013,Education,Private and Charter Schools,,,The American University for Science and Technology,"18345 Ventura Boulevard, Suite 210",,Tarzana,CA,,818-996-1863,,,,80160,"Non-religious, Coeducational, 9-12",91356,http://egis3.lacounty.gov/lms/?p=80160,publish,34.16744,-118.53224,2015/11/16 18:53:23+00,president@austc.us,,6400671.0978158,1883741.21015614
-118.470670055863,34.0648799664081,71215,DOE Private Schools,19647337090723,Education,Private and Charter Schools,,,The Archer School for Girls,11725 Sunset Boulevard,,Los Angeles,CA,,310-873-7000,,,,80161,"Non-religious, Girls Only, 6-12",90049,http://egis3.lacounty.gov/lms/?p=80161,publish,34.06488,-118.47067,2015/11/16 18:53:23+00,eenglish@archer.org,,6419120.72331806,1846325.2147783
-118.282760056792,34.0886799669176,71216,DOE Private Schools,19646676144281,Education,Private and Charter Schools,,,The Best Start Preparatory Academy,922 1/2 Sanborn Avenue,,Los Angeles,CA,,818-302-0042,,,,80162,"Non-religious, Coeducational, K-12",90027,http://egis3.lacounty.gov/lms/?p=80162,publish,34.08868,-118.28276,2015/11/16 18:53:23+00,beststartprep@gmail.com,,6476056.30367239,1854773.16540205
-118.540110056025,34.2009499664912,71217,DOE Private Schools,19647336979538,Education,Private and Charter Schools,,,The Bridge Christian Academy,18644 Sherman Way,,Reseda,CA,,818-881-9828,,,,80163,"Religious, Coeducational, K-6",91335,http://egis3.lacounty.gov/lms/?p=80163,publish,34.20095,-118.54011,2015/11/16 18:53:23+00,kmoore@tbcacademy.org,,6398356.02173731,1895948.62832657
-118.375330056379,34.0813199667911,71218,DOE Private Schools,19647336988190,Education,Private and Charter Schools,,,The Center for Early Education,563 North Alfred Street,,West Hollywood,CA,,323-651-0707,,,,80164,"Non-religious, Coeducational, K-6",90048,http://egis3.lacounty.gov/lms/?p=80164,publish,34.08132,-118.37533,2015/11/16 18:53:23+00,johnsone@cee-school.org,,6448018.08809538,1852186.49078539
-118.512860055675,34.2008899660402,71219,DOE Private Schools,19647336206049,Education,Private and Charter Schools,,,The City School,17424 Sherman Way,,Lake Balboa,CA,,818-776-0011,,,,80165,"Non-religious, Coeducational, K-8",91406,http://egis3.lacounty.gov/lms/?p=80165,publish,34.20089,-118.51286,2015/11/16 18:53:23+00,info@thecityschoolla.org,,6406595.48229247,1895883.63633056
-117.852610057493,34.0238899675556,71220,DOE Private Schools,19734606205025,Education,Private and Charter Schools,,,The Cross Christian School,20675 La Puente Road,,Walnut,CA,,909-468-9798,,,,80166,"Religious, Coeducational, K-6",91789,http://egis3.lacounty.gov/lms/?p=80166,publish,34.02389,-117.85261,2015/11/16 18:53:23+00,,,6606331.66418414,1831107.15991265
-118.287120056633,33.9327299672269,71221,DOE Private Schools,19647336149314,Education,Private and Charter Schools,,,The Empowerment Alliance,11221 South Hoover Street,,Los Angeles,CA,,323-809-0953,,,,80167,"Non-religious, Coeducational, 2-3",90044,http://egis3.lacounty.gov/lms/?p=80167,publish,33.93273,-118.28712,2015/11/16 18:53:23+00,neallove4ever@gmail.com,,6474574.07796231,1798023.75593522
-118.467550055667,34.2086099668222,71222,DOE Private Schools,19647336900476,Education,Private and Charter Schools,,,The Help Group's North Hills Prep,15339 Saticoy Street,,Van Nuys,CA,,818-267-2600,,,,80168,"Non-religious, Coeducational, 1-12",91406,http://egis3.lacounty.gov/lms/?p=80168,publish,34.20861,-118.46755,2015/11/16 18:53:23+00,fshapiro@thehelpgroup.org,,6420308.95191272,1898626.23911306
-118.614900055638,34.2048699665982,71223,DOE Private Schools,19647336986889,Education,Private and Charter Schools,,,The Help Group's Parkhill School,7401 Shoup Avenue,,West Hills,CA,,818-883-3500,,,,80169,"Non-religious, Coeducational, 1-12",91307,http://egis3.lacounty.gov/lms/?p=80169,publish,34.20487,-118.6149,2015/11/16 18:53:23+00,dbrown@thehelpgroup.org,,6375750.58892989,1897505.08715589
-118.463560056383,34.0880799669103,71224,DOE Private Schools,19647336968044,Education,Private and Charter Schools,,,The John Thomas Dye School,11414 Chalon Road,,Los Angeles,CA,,310-476-2811,,,,80170,"Non-religious, Coeducational, K-6",90049,http://egis3.lacounty.gov/lms/?p=80170,publish,34.08808,-118.46356,2015/11/16 18:53:23+00,aarcher@jtdschool.com,,6421313.01617755,1854758.0404323
-118.385460055341,33.824679967142,71225,DOE Private Schools,19753416144570,Education,Private and Charter Schools,,,The Knowing Garden,301 Avenue D,,Redondo Beach,CA,,310-728-9337,,,,80171,"Non-religious, Coeducational, K-3",90277,http://egis3.lacounty.gov/lms/?p=80171,publish,33.82468,-118.38546,2015/11/16 18:53:23+00,t.valdez@knowinggarden.org,,6444592.5257208,1758801.83667581
-118.383250055643,34.0633099669403,71226,DOE Private Schools,<>,Education,Private and Charter Schools,,,The light's of God Academy Home School,"256 South Robertson Boulevard, Number 38",,Beverly Hills,CA,,--,,,,80172,", Coeducational, -",90211,http://egis3.lacounty.gov/lms/?p=80172,publish,34.06331,-118.38325,2015/11/16 18:53:23+00,,,6445594.88559271,1845641.40446614
-118.316120056438,34.1165399667372,71227,DOE Private Schools,19647337077605,Education,Private and Charter Schools,,,The Neilson Academy,2528 Canyon Drive,,Los Angeles,CA,,323-467-6659,,,,80173,"Non-religious, Coeducational, 1-12",90068,http://egis3.lacounty.gov/lms/?p=80173,publish,34.11654,-118.31612,2015/11/16 18:53:23+00,tlconnection@sbcglobal.net,,6465987.48555547,1864941.98003815
-118.509820055637,34.2197599661642,71228,DOE Private Schools,19647337079411,Education,Private and Charter Schools,,,The Northridge Community School,8212 Louise Avenue,,Northridge,CA,,818-776-2440,,,,80174,"Religious, Coeducational, K-8",91325,http://egis3.lacounty.gov/lms/?p=80174,publish,34.21976,-118.50982,2015/11/16 18:53:23+00,ncs2006@sbcglobal.net,,6407549.51680171,1902746.00580789
-118.108540056322,34.1693299666472,71229,DOE Private Schools,19648816137517,Education,Private and Charter Schools,,,The Peace & Justice Academy,2033 East Washington Boulevard,,Pasadena,CA,,626-345-0504,,,,80175,"Religious, Coeducational, 6-12",91104,http://egis3.lacounty.gov/lms/?p=80175,publish,34.16933,-118.10854,2015/11/16 18:53:23+00,info@thepeaceacademy.org,,6528838.25978805,1884020.49929573
-117.739410057135,34.1234999671867,71230,DOE Private Schools,19643946936207,Education,Private and Charter Schools,,,The Webb Schools,1175 West Baseline Road,,Claremont,CA,,909-626-3587,,,,80176,"Non-religious, Coeducational, 9-12",91711,http://egis3.lacounty.gov/lms/?p=80176,publish,34.1235,-117.73941,2015/11/16 18:53:23+00,tstockdale@webb.org,,6640538.88710813,1867426.63681422
-118.380620056306,34.0226499670051,71231,DOE Private Schools,19644447087083,Education,Private and Charter Schools,,,The Willows Community School,8509 Higuera Street,,Culver City,CA,,310-815-0411,,,,80177,"Non-religious, Coeducational, K-8",90232,http://egis3.lacounty.gov/lms/?p=80177,publish,34.02265,-118.38062,2015/11/16 18:53:23+00,esmith@thewillows.org,,6446335.40346864,1830841.51214997
-118.425470055825,33.9978599670363,71232,DOE Private Schools,19644447102908,Education,Private and Charter Schools,,,THG West,4160 Grand View Boulevard,,Los Angeles,CA,,310-751-1101,,,,80178,"Non-religious, Coeducational, K-12",90066,http://egis3.lacounty.gov/lms/?p=80178,publish,33.99786,-118.42547,2015/11/16 18:53:23+00,npreis@thehelpgroup.org,,6432706.91169681,1821874.50219689
-118.391410055665,34.007789966591,71233,DOE Private Schools,19644446149405,Education,Private and Charter Schools,,,Thomby Academy,"4804 Hollow Corner Road, Number 227",,Culver City,CA,,310-570-8082,,,,80179,"Non-religious, Coeducational, K-12",90230,http://egis3.lacounty.gov/lms/?p=80179,publish,34.00779,-118.39141,2015/11/16 18:53:23+00,laurelsjunk@yahoo.com,,6443044.79193963,1825446.25522397
-118.24341005611,34.145839967138,71234,DOE Private Schools,19645686900278,Education,Private and Charter Schools,,,Tobinworld,920 East Broadway Avenue,,Glendale,CA,,818-247-7474,,,,80180,"Non-religious, Coeducational, K-12",91205,http://egis3.lacounty.gov/lms/?p=80180,publish,34.14584,-118.24341,2015/11/16 18:53:23+00,jw2020@aol.com,,6488021.03663264,1875543.50607914
-118.614400055629,34.1786199665373,71235,DOE Private Schools,19647336205801,Education,Private and Charter Schools,,,Topanga Mountain School,5920 Shoup Avenue,,Woodland Hills,CA,,818-346-8355,,,,80181,"Non-religious, Coeducational, 6-8",91367,http://egis3.lacounty.gov/lms/?p=80181,publish,34.17862,-118.6144,2015/11/16 18:53:23+00,topangamountainschool@yahoo.com,,6375843.37581781,1887951.49143372
-118.375980056208,34.0554199670285,71236,DOE Private Schools,19647337063241,Education,Private and Charter Schools,,,Torat Hayim Hebrew Academy,1210 South La Cienega Boulevard,,Los Angeles,CA,,310-652-2626,,,,80182,"Religious, Coeducational, K-8",90035,http://egis3.lacounty.gov/lms/?p=80182,publish,34.05542,-118.37598,2015/11/16 18:53:23+00,info@torathayim.org,,6447786.00981939,1842761.78555347
-118.321530056645,34.0113599670175,71237,DOE Private Schools,19647336964829,Education,Private and Charter Schools,,,Transfiguration,4020 Roxton Avenue,,Los Angeles,CA,,323-292-3011,,,,80183,"Religious, Coeducational, K-8",90008,http://egis3.lacounty.gov/lms/?p=80183,publish,34.01136,-118.32153,2015/11/16 18:53:23+00,erickenbacker@transfigurationla.org,,6464227.5612538,1826670.33774956
-118.099980056695,33.9274499668756,71238,DOE Private Schools,19647176983142,Education,Private and Charter Schools,,,Trinity Christian School,11507 Studebaker Road,,Norwalk,CA,,562-864-3712,,,,80184,"Religious, Coeducational, K-8",90650,http://egis3.lacounty.gov/lms/?p=80184,publish,33.92745,-118.09998,2015/11/16 18:53:23+00,jjepsen@tcstigers.net,,6531340.00740921,1795992.94011497
-118.579780056202,34.4511999663575,71239,DOE Private Schools,19643457104003,Education,Private and Charter Schools,,,Trinity Classical Academy,28310 Kelly Johnson Parkway,,Santa Clarita,CA,,661-296-2601,,,,80185,"Religious, Coeducational, K-12",91355,http://egis3.lacounty.gov/lms/?p=80185,publish,34.4512,-118.57978,2015/11/16 18:53:23+00,nsmith@trinityclassicalacademy.com,,6386886.32846938,1987084.68457115
-118.36085005616,33.9145899671493,71240,DOE Private Schools,19645926968085,Education,Private and Charter Schools,,,Trinity Lutheran School,4783 West 130th Street,,Hawthorne,CA,,310-675-4493,,,,80186,"Religious, Coeducational, K-8",90250,http://egis3.lacounty.gov/lms/?p=80186,publish,33.91459,-118.36085,2015/11/16 18:53:23+00,fsanders@tlchurch-hawthorne.org,,6452184.8806148,1791494.32968964
-118.051960057218,33.9910599673088,71241,DOE Private Schools,19651106964845,Education,Private and Charter Schools,,,Trinity Lutheran School,11716 East Floral Drive,,Whittier,CA,,562-699-7431,,,,80187,"Religious, Coeducational, K-8",90601,http://egis3.lacounty.gov/lms/?p=80187,publish,33.99106,-118.05196,2015/11/16 18:53:23+00,principal@trinitywhittier.org,,6545919.50548114,1819130.97881256
-118.072160056054,33.8245599672551,71242,DOE Private Schools,19642127094550,Education,Private and Charter Schools,,,Turner Christian High School School,22427 Norwalk Boulevard,,Hawaiian Gardens,CA,,562-429-2397,,,,80188,"Religious, Coeducational, 12-12",90716,http://egis3.lacounty.gov/lms/?p=80188,publish,33.82456,-118.07216,2015/11/16 18:53:23+00,robin@thewayout.org,,6539752.71105622,1758541.55373181
-118.384990056224,34.0270699672119,71243,DOE Private Schools,19644446982342,Education,Private and Charter Schools,,,Turning Point School,8780 National Boulevard,,Culver City,CA,,310-841-2505,,,,80189,"Non-religious, Coeducational, K-8",90232,http://egis3.lacounty.gov/lms/?p=80189,publish,34.02707,-118.38499,2015/11/16 18:53:23+00,info@turningpointschool.org,,6445017.37952989,1832455.06961839
-117.994440057096,34.1505099670863,71244,DOE Private Schools,19647906140610,Education,Private and Charter Schools,,,Tzu Chi Great Love Elementary School School,429 East Wildrose Avenue,,Monrovia,CA,,626-357-3286,,,,80190,"Non-religious, Coeducational, K-5",91016,http://egis3.lacounty.gov/lms/?p=80190,publish,34.15051,-117.99444,2015/11/16 18:53:23+00,mary_carlson@tzuchi.us,,6563352.54016881,1877153.88081114
-118.332880055677,33.9968599665571,71245,DOE Private Schools,19647336149124,Education,Private and Charter Schools,,,Umbrella School,3467 Floresta Avenue,,Los Angeles,CA,,323-973-0378,,,,80191,"Non-religious, Coeducational, 2-2",90043,http://egis3.lacounty.gov/lms/?p=80191,publish,33.99686,-118.33288,2015/11/16 18:53:23+00,justcallmecess@yahoo.com,,6460770.37197398,1821404.71737531
-118.273720056055,33.9512299674611,71246,DOE Private Schools,19734376141147,Education,Private and Charter Schools,,,Uniques Preschool,9322 South Main Street,,Los Angeles,CA,,323-779-2595,,,,80192,"Non-religious, Coeducational, K-K",90003,http://egis3.lacounty.gov/lms/?p=80192,publish,33.95123,-118.27372,2015/11/16 18:53:23+00,u.preschool@sbcglobal.net,,6478657.21644956,1804744.94918573
